DT,GR,NPHI,RHOB,RT,DEPTH
,60.7076,,,0.289754923,843
,62.6497,,,0.276873874,843.1
,64.5919,,,0.355293991,843.2
,66.534,,,0.398171911,843.3
,68.4761,,,0.417196031,843.4
,70.4101,,,0.365545484,843.5
,67.9475,,,0.345856637,843.6
,68.154,,,0.332751036,843.7
,66.4387,,,0.333252774,843.8
,72.6133,,,0.305423754,843.9
,77.8969,,,0.259514053,844
,78.6607,,,0.257815473,844.1
,79.0419,,,0.266049772,844.2
,74.4953,,,0.272999814,844.3
,75.7411,,,0.279901885,844.4
,76.585,,,0.286756644,844.5
,75.0816,,,0.293564736,844.6
,75.264,,,0.30032679,844.7
,79.4907,,,0.307043426,844.8
,80.6095,,,0.313715249,844.9
,78.2313,,,0.320342855,845
,79.1334,,,0.326926824,845.1
,77.2906,,,0.333467728,845.2
,73.9974,,,0.339966126,845.3
,79.1782,,,0.346351844,845.4
,74.7935,,,0.352767319,845.5
,73.5199,,,0.358932394,845.6
,72.0768,,,0.24912314,845.7
,65.6363,,,0.406398006,845.8
,61.187,,,0.310348243,845.9
,61.2704,,,0.00249688,846
,64.1878,,,0.068872864,846.1
,72.3856,,,0.131203686,846.2
,75.777,,,0.188137942,846.3
,77.0395,,,0.204409153,846.4
,76.4473,,,0.234518609,846.5
,74.3648,,,0.259899691,846.6
,81.0067,,,0.283297474,846.7
,79.7906,,,0.283824642,846.8
,77.9465,,,0.273684563,846.9
,76.5361,,,0.2453746,847
,75.4076,,,0.2390169,847.1
,75.798,,,0.232618522,847.2
,74.2333,,,0.220660471,847.3
,72.6496,,,0.202940844,847.4
,72.6797,,,0.196963834,847.5
,73.7844,,,0.193920693,847.6
,74.1443,,,0.191363885,847.7
,74.6199,,,0.183487543,847.8
,80.327,,,0.175380859,847.9
,79.3327,,,0.094309679,848
,77.569,,,0.14115228,848.1
,77.0264,,,0.185566287,848.2
,78.1781,,,0.227932068,848.3
,77.1369,,,0.169489578,848.4
,73.6237,,,0.084249232,848.5
,72.0313,,,0.100569055,848.6
,75.8036,,,0.116626812,848.7
,79.2909,,,0.102917534,848.8
,77.198,,,0.2275339,848.9
,75.2675,,,0.341886126,849
,70.7367,,,0.33066972,849.1
,74.5264,,,0.319398739,849.2
,72.5142,,,0.352064331,849.3
,75.8693,,,0.404731506,849.4
,77.6327,,,0.383764681,849.5
,76.0189,,,0.387911949,849.6
,74.3016,,,0.368040115,849.7
,80.7112,,,0.363322798,849.8
,78.8334,,,0.358583122,849.9
,78.5165,,,0.343944251,850
,81.677,,,0.32995102,850.1
,83.8341,,,-0.03386707,850.2
,84.1718,,,0.243338259,850.3
,82.6136,,,0.459700736,850.4
,83.0415,,,0.37232189,850.5
,81.6256,,,0.526206726,850.6
,82.9962,,,0.519269871,850.7
,80.6729,,,0.512224645,850.8
,78.1713,,,0.497132297,850.9
,82.1061,,,0.375418187,851
,82.9114,,,0.366169726,851.1
,79.8648,,,0.458500218,851.2
,68.5623,,,0.49158164,851.3
,71.0298,,,0.374593444,851.4
,73.9198,,,0.455714525,851.5
,75.9835,,,0.560415468,851.6
,78.4023,,,0.485200076,851.7
,79.1647,,,0.403930598,851.8
,80.0818,,,0.350938522,851.9
,81.0627,,,0.151260794,852
,81.6625,,,0.332894415,852.1
,77.6749,,,0.395953348,852.2
,74.5796,,,0.45527063,852.3
,73.7392,,,0.509584854,852.4
,74.7461,,,0.594817446,852.5
,75.8463,,,0.570414415,852.6
,71.8457,,,0.501502296,852.7
,71.7737,,,0.407928738,852.8
,72.7982,,,0.451966942,852.9
,73.0519,,,0.511445432,853
,74.4318,,,0.567527267,853.1
,77.4481,,,0.5873977,853.2
,78.8605,,,0.547022539,853.3
,78.9188,,,0.504948387,853.4
,78.1061,,,0.454382248,853.5
,76.331,,,0.561499726,853.6
,77.0522,,,0.534151449,853.7
,77.387,,,0.506154732,853.8
,78.6653,,,0.554861648,853.9
,80.2967,,,0.542614946,854
,82.7005,,,0.463859794,854.1
,84.6447,,,0.431782416,854.2
,78.9875,,,0.398709004,854.3
,79.4741,,,0.419828131,854.4
,81.9055,,,0.406864129,854.5
,80.4912,,,0.491948568,854.6
,78.0352,,,0.570357884,854.7
,77.0931,,,0.58650807,854.8
,77.8097,,,0.610254582,854.9
,80.1157,,,0.590338961,855
,76.2924,,,0.570075183,855.1
,73.7903,,,0.562753717,855.2
,75.0203,,,0.576163825,855.3
,75.1562,,,0.554976472,855.4
,77.9915,,,0.500896493,855.5
,78.7917,,,0.501744515,855.6
,79.1065,,,0.502652313,855.7
,78.1267,,,0.510845624,855.8
,76.8961,,,0.496888958,855.9
,78.1837,,,0.490969795,856
,79.4734,,,0.485015387,856.1
,81.8775,,,0.484153052,856.2
,82.2623,,,0.483289974,856.3
,80.6539,,,0.525142644,856.4
,79.3279,,,0.481376216,856.5
,79.739,,,0.546154157,856.6
,78.8684,,,0.549796306,856.7
,75.9132,,,0.561784862,856.8
,75.9111,,,0.559558643,856.9
,75.0994,,,0.557155621,857
,77.4881,,,0.484153052,857.1
,76.7427,,,0.44134692,857.2
,76.0405,,,0.492498707,857.3
,75.3383,,,0.541160824,857.4
,74.6361,,,0.558415067,857.5
,73.9339,,,0.49237648,857.6
,73.2316,,,0.399111634,857.7
,72.5294,,,0.421732081,857.8
,71.8272,,,0.188469287,857.9
,71.1083,,,0.119115481,858
,61.2496,,,0.045260131,858.1
,52.8034,,,0.295203714,858.2
,48.3668,,,0.30069701,858.3
,45.0003,,,0.30638115,858.4
,44.9059,,,0.298473634,858.5
,43.8689,,,0.311520662,858.6
,42.7083,,,0.324544237,858.7
,41.6329,,,0.392650011,858.8
,43.2701,,,0.439028825,858.9
,45.6688,,,0.458563439,859
,49.308,,,0.378641894,859.1
,50.5862,,,0.365684238,859.2
,52.7304,,,0.352626761,859.3
,50.9047,,,0.354873322,859.4
,50.1263,,,0.367555535,859.5
,47.1791,,,0.3801473,859.6
,44.3307,,,0.392514949,859.7
,42.2736,,,0.404731506,859.8
,42.6011,,,0.416800618,859.9
,46.1197,,,0.428725802,860
,51.8147,,,0.440574819,860.1
,62.2446,,,0.452348694,860.2
,71.9997,,,0.51342225,860.3
,78.2785,,,0.511685254,860.4
,82.8057,,,0.454636152,860.5
,79.9689,,,0.435735631,860.6
,77.1106,,,0.458816284,860.7
,75.6558,,,0.519150873,860.8
,76.4076,,,0.472812182,860.9
,79.6181,,,0.481808675,861
,79.5551,,,0.474680177,861.1
,79.2745,,,0.467563154,861.2
,78.5835,,,0.513182843,861.3
,79.1331,,,0.47380888,861.4
,80.5269,,,0.491275765,861.5
,81.551,,,0.557728293,861.6
,82.7396,,,0.551814004,861.7
,81.1167,,,0.551756412,861.8
,78.2599,,,0.52756474,861.9
,77.3067,,,0.499683783,862
,73.8274,,,0.49158164,862.1
,72.4949,,,0.483413316,862.2
,73.5053,,,0.4740579,862.3
,73.3185,,,0.51342225,862.4
,74.3285,,,0.422649933,862.5
,73.353,,,0.477289523,862.6
,71.526,,,0.485815461,862.7
,71.6936,,,0.57013173,862.8
,75.0451,,,0.680365846,862.9
,76.1086,,,0.599660337,863
,73.475,,,0.511925019,863.1
,71.4269,,,0.460142669,863.2
,71.9644,,,0.430352824,863.3
,72.584,,,0.483598302,863.4
,71.2097,,,0.458942682,863.5
,72.8383,,,0.490480049,863.6
,75.9995,,,0.521053144,863.7
,76.4716,,,0.507720809,863.8
,75.1964,,,0.536610323,863.9
,72.9992,,,0.564631758,864
,71.6788,,,0.563380123,864.1
,74.607,,,0.574138394,864.2
,74.54,,,0.544066958,864.3
,76.2692,,,0.591999999,864.4
,73.6231,,,0.589285541,864.5
,73.8357,,,0.462601299,864.6
,78.1336,,,0.45062966,864.7
,76.6233,,,0.554746811,864.8
,78.8199,,,0.692947161,864.9
,82.5549,,,0.793218734,865
,80.1015,,,0.816470397,865.1
,76.6692,,,0.741270456,865.2
,73.3576,,,0.6650563,865.3
,66.5146,,,0.555206079,865.4
,62.0063,,,0.376585409,865.5
,55.9241,,,0.167715404,865.6
,52.3876,,,0.071948499,865.7
,52.348,,,0.242789304,865.8
,54.6142,,,0.281110527,865.9
,59.2109,,,0.460710582,866
,63.5907,,,0.501078272,866.1
,67.7499,,,0.507901352,866.2
,70.0168,,,0.509765062,866.3
,74.1483,,,0.56950954,866.4
,75.6804,,,0.558300638,866.5
,74.7298,,,0.572785824,866.6
,73.3799,,,0.490296333,866.7
,73.2191,,,0.486799289,866.8
,74.5403,,,0.477475644,866.9
,74.6758,,,0.448588452,867
,72.6816,,,0.4717521,867.1
,75.3429,,,0.45444573,867.2
,77.0458,,,0.492193112,867.3
,77.0966,,,0.513601767,867.4
,76.3241,,,0.534503087,867.5
,71.9047,,,0.565427439,867.6
,69.9927,,,0.55938719,867.7
,72.4904,,,0.580873938,867.8
,68.8895,,,0.56155676,867.9
,66.2499,,,0.541975393,868
,64.8926,,,0.564347433,868.1
,66.0507,,,0.391366184,868.2
,68.3164,,,0.456221592,868.3
,69.4513,,,0.517006483,868.4
,68.4099,,,0.51108559,868.5
,70.2066,,,0.459637587,868.6
,75.2018,,,0.455651123,868.7
,74.9398,,,0.510545585,868.8
,78.8407,,,0.485876978,868.9
,77.5222,,,0.460584407,869
,76.0333,,,0.436058973,869.1
,79.1102,,,0.549796306,869.2
,76.8082,,,0.564063027,869.3
,75.1336,,,0.500411585,869.4
,74.7407,,,0.54881481,869.5
,77.6392,,,0.552850095,869.6
,79.1303,,,0.556926461,869.7
,77.9004,,,0.57638862,869.8
,77.1116,,,0.552792563,869.9
,77.2209,,,0.509404615,870
,76.0861,,,0.497193122,870.1
,76.6413,,,0.56803737,870.2
,75.0255,,,0.53203902,870.3
,70.8172,,,0.532273955,870.4
,69.5481,,,0.53033409,870.5
,72.9649,,,0.528567305,870.6
,74.2343,,,0.587342122,870.7
,70.3311,,,0.534385888,870.8
,67.2945,,,0.496888958,870.9
,70.6818,,,0.587175367,871
,72.1194,,,0.526679288,871.1
,66.3396,,,0.560015708,871.2
,65.3784,,,0.524077429,871.3
,64.0387,,,0.53362376,871.4
,58.2334,,,0.553885113,871.5
,57.4998,,,0.535264546,871.6
,57.1512,,,0.535147436,871.7
,61.1929,,,0.558186195,871.8
,70.4585,,,0.577287294,871.9
,70.7677,,,0.576107618,872
,70.4209,,,0.581097677,872.1
,70.103,,,0.584614974,872.2
,72.7333,,,0.569226599,872.3
,74.2788,,,0.537487029,872.4
,78.715,,,0.530510597,872.5
,83.4729,,,0.523425906,872.6
,82.2979,,,0.515693755,872.7
,77.1176,,,0.532802357,872.8
,76.1065,,,0.589285541,872.9
,74.7609,,,0.603441267,873
,73.8088,,,0.617345467,873.1
,73.2309,,,0.605899412,873.2
,70.553,,,0.437738669,873.3
,69.9253,,,0.502047206,873.4
,69.6953,,,0.49980512,873.5
,69.415,,,0.497497194,873.6
,69.3161,,,0.495549536,873.7
,68.4109,,,0.525142644,873.8
,68.4937,,,0.553770164,873.9
,67.3255,,,0.527446725,874
,68.5495,,,0.500472212,874.1
,72.108,,,0.499987099,874.2
,71.8235,,,0.499562431,874.3
,73.1312,,,0.499076877,874.4
,73.4051,,,0.514080321,874.5
,75.2264,,,0.528861986,874.6
,76.4931,,,0.519091368,874.7
,76.9542,,,0.509224342,874.8
,75.523,,,0.510545585,874.9
,76.6231,,,0.511925019,875
,74.8692,,,0.513182843,875.1
,77.6733,,,0.465807337,875.2
,78.3309,,,0.416075287,875.3
,80.4285,,,0.386689953,875.4
,79.3484,,,0.35641491,875.5
,78.9026,,,0.325266833,875.6
,79.8208,,,0.342738278,875.7
,80.2671,,,0.359909706,875.8
,77.6282,,,0.376722639,875.9
,77.3621,,,0.392650011,876
,77.2902,,,0.408261195,876.1
,77.3147,,,0.423697876,876.2
,79.1044,,,0.465744572,876.3
,80.5686,,,0.48790494,876.4
,77.045,,,0.739171619,876.5
,74.8139,,,0.502228777,876.6
,79.283,,,0.52235886,876.7
,79.6854,,,0.520280783,876.8
,79.234,,,0.526974526,876.9
,78.4948,,,0.526561168,877
,79.0034,,,0.500775288,877.1
,77.2831,,,0.492131981,877.2
,73.2852,,,0.481005387,877.3
,75.6667,,,0.459511277,877.4
,76.4731,,,0.430417849,877.5
,72.9998,,,0.425921117,877.6
,73.9108,,,0.418776122,877.7
,74.3124,,,0.408061734,877.8
,74.7245,,,0.423239536,877.9
,74.7576,,,0.401925518,878
,74.3603,,,0.400921468,878.1
,72.3353,,,0.37163252,878.2
,71.1576,,,0.387640523,878.3
,74.6183,,,0.421535288,878.4
,74.0574,,,0.312325903,878.5
,73.3566,,,0.282543895,878.6
,71.9651,,,0.365892333,878.7
,70.4134,,,0.364851425,878.8
,71.7761,,,0.475364235,878.9
,73.6932,,,0.51294338,879
,74.0778,,,0.622349109,879.1
,75.4592,,,0.657779037,879.2
,73.3395,,,0.690142672,879.3
,77.241,,,0.717937349,879.4
,77.8955,,,0.64458699,879.5
,75.704,,,0.377202798,879.6
,78.9559,,,0.058080211,879.7
,79.1186,,,0.2378351,879.8
,79.2508,,,0.511925019,879.9
,81.9772,,,0.499016166,880
,81.8375,,,0.572390979,880.1
,80.97,,,0.602839468,880.2
,76.3421,,,0.54725398,880.3
,76.8101,,,0.485569352,880.4
,73.5214,,,0.45152138,880.5
,60.7081,,,0.493842219,880.6
,54.2363,,,0.551871593,880.7
,49.3028,,,0.597571966,880.8
,47.5496,,,0.59751695,880.9
,44.8319,,,0.297954134,881
,42.841,,,0.525024343,881.1
,40.5725,,,0.428986303,881.2
,39.5406,,,0.373699205,881.3
,39.331,,,0.435541576,881.4
,40.7113,,,0.463922678,881.5
,40.9996,,,0.451776011,881.6
,40.2158,,,0.470565971,881.7
,40.4938,,,0.441668453,881.8
,39.7017,,,0.443787982,881.9
,38.5916,,,0.465493474,882
,35.3473,,,0.467813733,882.1
,33.8256,,,0.528154606,882.2
,33.2028,,,0.53245012,882.3
,33.31,,,0.520934358,882.4
,34.075,,,0.575432893,882.5
,35.9559,,,0.577680211,882.6
,38.4102,,,0.486676364,882.7
,37.0435,,,0.606172167,882.8
,36.6889,,,0.598506776,882.9
,36.351,,,0.574982822,883
,35.4111,,,0.571657283,883.1
,35.3515,,,0.547369681,883.2
,35.2839,,,0.543196004,883.3
,35.1866,,,0.548988085,883.4
,35.0462,,,0.553252729,883.5
,34.8917,,,0.540170811,883.6
,34.253,,,0.582550759,883.7
,34.2457,,,0.577399572,883.8
,35.9311,,,0.542324291,883.9
,36.7089,,,0.53203902,884
,37.5097,,,0.523959002,884.1
,38.5765,,,0.515872865,884.2
,36.373,,,0.542149857,884.3
,32.8722,,,0.544124994,884.4
,33.0145,,,0.546154157,884.5
,33.4675,,,0.531392665,884.6
,33.7063,,,0.508021696,884.7
,36.4496,,,0.510305489,884.8
,37.8211,,,0.51264397,884.9
,36.4463,,,0.515036745,885
,35.4334,,,0.509044038,885.1
,35.1758,,,0.503015202,885.2
,34.6452,,,0.472936823,885.3
,35.2594,,,0.44999223,885.4
,35.6166,,,0.426508795,885.5
,34.6863,,,0.383355823,885.6
,36.0644,,,0.338327657,885.7
,36.6838,,,0.324544237,885.8
,35.3263,,,0.310641477,885.9
,33.6427,,,0.296542701,886
,32.64,,,0.323169865,886.1
,31.1412,,,0.348683094,886.2
,29.9791,,,0.157003749,886.3
,27.0641,,,-0.080017708,886.4
,26.3224,,,-0.206286434,886.5
,21.4334,,,-0.350550877,886.6
,20.2089,,,-0.25334506,886.7
,18.8676,,,-0.164756726,886.8
,17.4523,,,-0.083381609,886.9
,17.9741,,,-0.030459207,887
,20.461,,,0.019900662,887.1
,22.9414,,,0.090754363,887.2
,21.8579,,,0.156832794,887.3
,19.581,,,0.182154876,887.4
,19.2641,,,0.206607583,887.5
,19.3641,,,0.148592404,887.6
,19.8324,,,0.087094707,887.7
,20.1561,,,0.073250462,887.8
,22.6922,,,0.057985849,887.9
,23.9611,,,0.042484612,888
,24.2082,,,0.038258712,888.1
,25.1045,,,0.034014879,888.2
,25.4443,,,-0.000700245,888.3
,26.1477,,,-0.036663984,888.4
,28.7131,,,-0.105471633,888.5
,29.2602,,,-0.179126666,888.6
,28.4662,,,-0.121941671,888.7
,24.8418,,,-0.067850667,888.8
,24.0634,,,-0.016739324,888.9
,24.6617,,,-0.044579043,889
,27.4238,,,-0.073216062,889.1
,28.2149,,,-0.020917248,889.2
,28.0188,,,0.028684634,889.3
,26.5275,,,0.075756612,889.4
,25.8657,,,0.045546815,889.5
,25.6048,,,0.01439588,889.6
,24.8398,,,-0.017654935,889.7
,24.4336,,,-0.045729852,889.8
,24.5525,,,-0.074723546,889.9
,25.3651,,,-0.104250021,890
,26.4666,,,-0.073861849,890.1
,26.7854,,,-0.044579043,890.2
,27.1431,,,-0.024087796,890.3
,28.2431,,,-0.004008021,890.4
,28.751,,,0.015676479,890.5
,29.1093,,,-0.009444459,890.6
,30.357,,,-0.035316345,890.7
,32.1712,,,-0.061449962,890.8
,32.6222,,,0.121775057,890.9
,32.9824,,,0.276570568,891
,33.9257,,,0.410585311,891.1
,34.4801,,,0.507720809,891.2
,34.9233,,,0.596195654,891.3
,36.9406,,,0.67732263,891.4
,39.6102,,,0.653106131,891.5
,39.8416,,,0.628288608,891.6
,39.1213,,,0.602894192,891.7
,39.2857,,,0.603003631,891.8
,38.3312,,,0.603167767,891.9
,38.7715,,,0.603222473,892
,39.2534,,,0.585840328,892.1
,39.3303,,,0.56815069,892.2
,39.9834,,,0.550142486,892.3
,39.1414,,,0.531862783,892.4
,39.2484,,,0.518615206,892.5
,39.3262,,,0.505250109,892.6
,37.6508,,,0.491642804,892.7
,34.7304,,,0.477909793,892.8
,34.3374,,,0.485876978,892.9
,34.8114,,,0.493781189,893
,36.2414,,,0.501683966,893.1
,36.717,,,0.510545585,893.2
,37.3254,,,0.519329364,893.3
,39.5847,,,0.52803666,893.4
,40.7389,,,0.536727261,893.5
,40.8508,,,0.562924594,893.6
,40.0131,,,0.588397589,893.7
,38.5108,,,0.61334611,893.8
,37.9848,,,0.707000775,893.9
,38.0251,,,0.653054087,894
,38.4179,,,0.699178953,894.1
,38.8251,,,0.652377268,894.2
,38.8369,,,0.475550716,894.3
,38.0566,,,0.666032888,894.4
,35.1908,,,0.528508359,894.5
,34.0833,,,0.565995395,894.6
,33.9328,,,0.65013529,894.7
,34.2262,,,0.727645221,894.8
,34.5572,,,0.739792188,894.9
,34.642,,,0.751793376,895
,34.1727,,,0.763652241,895.1
,32.5553,,,0.726243408,895.2
,30.9972,,,0.687430874,895.3
,31.0056,,,0.647103242,895.4
,33.1433,,,0.652377268,895.5
,39.2584,,,0.657675431,895.6
,41.112,,,0.662945672,895.7
,40.4979,,,0.66808575,895.8
,37.1276,,,0.615077525,895.9
,33.7626,,,0.559044196,896
,32.9832,,,0.499865784,896.1
,33.6318,,,0.501017683,896.2
,35.7394,,,0.502168257,896.3
,36.331,,,0.503317508,896.4
,35.9051,,,0.504465441,896.5
,33.5078,,,0.507299414,896.6
,32.304,,,0.510185419,896.7
,31.6822,,,0.513003251,896.8
,29.5349,,,0.504344668,896.9
,25.875,,,0.495610458,897
,24.6592,,,0.486799289,897.1
,25.1212,,,0.477909793,897.2
,27.851,,,0.472562852,897.3
,30.712,,,0.467187167,897.4
,31.6407,,,0.461782428,897.5
,31.8016,,,0.456348318,897.6
,32.2851,,,0.507118762,897.7
,32.7519,,,0.555493015,897.8
,32.803,,,0.60141559,897.9
,31.578,,,0.603058346,898
,28.5716,,,0.60475303,898.1
,25.8006,,,0.606390317,898.2
,25.3451,,,0.607916036,898.3
,24.953,,,0.554574531,898.4
,23.9804,,,0.498287347,898.5
,23.0789,,,0.43857746,898.6
,22.8031,,,0.374868434,898.7
,21.7149,,,0.171513358,898.8
,18.4962,,,-0.084033996,898.9
,17.064,,,-0.427404016,899
,16.5634,,,-0.447068658,899.1
,14.1601,,,-0.467127769,899.2
,10.3044,,,-0.487434671,899.3
,8.469,,,-0.485482816,899.4
,8.3801,,,-0.483534764,899.5
,8.8362,,,-0.481590498,899.6
,9.6054,,,-0.479650006,899.7
,,,,-0.473690417,899.8
,,,,-0.467606505,899.9
,,,,-0.461559382,900
,,,,-0.455706325,900.1
,,,,-0.474332987,900.2
,,,,-0.493149439,900.3
,,,,-0.512493681,900.4
,,,,-0.532219516,900.5
,,,,-0.549393217,900.6
,,,,-0.566867015,900.7
,,,,-0.584651584,900.8
,,,,-0.602575482,900.9
,,,,-0.600021203,901
,,,,-0.59747343,901.1
,,,,-0.594932133,901.2
,,,,-0.592397277,901.3
,,,,-0.52661631,901.4
,,,,-0.464896692,901.5
,,,,-0.406765954,901.6
,,,,-0.352113933,901.7
,,,,-0.399433336,901.8
,10.2524,,,-0.449103565,901.9
,11.6863,,,-0.50120538,902
,12.3271,,,-0.506335718,902.1
,11.6333,,,-0.511492513,902.2
,9.2231,,,-0.516676037,902.3
,8.0541,,,-0.521886571,902.4
,6.0661,,,-0.527124397,902.5
,4.792,,,-0.532389802,902.6
,6.9727,,,-0.537683078,902.7
,8.869,,,-0.543004522,902.8
,9.054,,,-0.548354436,902.9
,9.4006,,,-0.553733125,903
,8.9761,,,-0.558965999,903.1
,7.3677,,,-0.564402225,903.2
,7.1327,,,-0.569868164,903.3
,7.7694,,,-0.575364145,903.4
,8.8689,,,-0.580890498,903.5
,9.3132,,,-0.586447562,903.6
,11.8001,,,-0.592035679,903.7
,13.8091,,,-0.597655199,903.8
,13.929,,,-0.603306477,903.9
,12.8255,,,-0.608806032,904
,10.6802,,,-0.551821244,904.1
,9.8164,,,-0.49200387,904.2
,9.998,,,-0.463306108,904.3
,11.1605,,,-0.435099913,904.4
,12.5842,,,-0.26097523,904.5
,12.955,,,-0.248846049,904.6
,12.9508,,,-0.236862223,904.7
,12.8373,,,-0.225020311,904.8
,12.7934,,,-0.212327259,904.9
,14.2288,,,-0.199793303,905
,23.1191,,,-0.193706116,905.1
,35.1682,,,-0.187535124,905.2
,39.6172,,,-0.182361558,905.3
,41.9934,,,-0.177095238,905.4
,50.021,,,-0.171856507,905.5
,57.9658,,,-0.175544573,905.6
,59.7481,,,-0.179365929,905.7
,58.7298,,,-0.183081846,905.8
,55.5916,,,-0.174472442,905.9
,54.5528,,,-0.165818485,906
,54.9982,,,-0.157355811,906.1
,57.8693,,,-0.1537341,906.2
,60.8846,,,-0.150125459,906.3
,61.8128,,,-0.146529793,906.4
,61.3882,,,-0.142831649,906.5
,59.6623,,,-0.098384902,906.6
,58.4853,,,-0.055829885,906.7
,58.5404,,,-0.015113638,906.8
,60.1996,,,-0.007226045,906.9
,63.9338,,,0.000499875,907
,64.991,,,0.008265744,907.1
,65.0757,,,0.015873349,907.2
,64.9124,,,0.004888034,907.3
,64.7491,,,-0.006118681,907.4
,64.6791,,,-0.017349638,907.5
,64.4351,,,-0.01399751,907.6
,63.5799,,,-0.010757657,907.7
,63.165,,,-0.007427516,907.8
,63.1806,,,-0.004108428,907.9
,63.61,,,-0.028811082,908
,64.3197,,,-0.054245015,908.1
,64.3997,,,-0.080126044,908.2
,62.9064,,,-0.04447449,908.3
,58.1847,,,-0.010151351,908.4
,54.454,,,0.023130417,908.5
,53.673,,,0.055340095,908.6
,53.1423,,,0.10282731,908.7
,51.8122,,,0.148247576,908.8
,51.2072,,,0.191611604,908.9
,49.0195,,,0.233093882,909
,40.5294,,,0.187972228,909.1
,34.0947,,,0.140718007,909.2
,32.507,,,0.091393428,909.3
,31.2649,,,0.196553139,909.4
,28.262,,,0.29177369,909.5
,26.7707,,,0.378641894,909.6
,26.2169,,,0.458436993,909.7
,24.3756,,,0.460205787,909.8
,21.0768,,,0.461908452,909.9
,20.124,,,0.463608222,910
,19.5027,,,0.4650539,910.1
,17.5001,,,0.304096614,910.2
,16.4346,,,0.112167297,910.3
,15.9945,,,-0.125223145,910.4
,14.1894,,,-0.152685088,910.5
,10.7329,,,-0.180922536,910.6
,9.272,,,-0.209980565,910.7
,9.0674,,,-0.239908298,910.8
,8.7962,,,-0.24794867,910.9
,8.423,,,-0.256183405,911
,8.4174,,,-0.264486515,911.1
,8.9416,,,-0.248589573,911.2
,10.7271,,,-0.233067633,911.3
,11.3507,,,-0.217658621,911.4
,11.6973,,,-0.202483449,911.5
,12.5807,,,-0.198328995,911.6
,12.9217,,,-0.194070304,911.7
,10.7221,,,-0.189950584,911.8
,9.7822,,,-0.185847767,911.9
,11.4909,,,-0.189467025,912
,11.2007,,,-0.193220738,912.1
,10.791,,,-0.196988594,912.2
,9.5095,,,-0.192250688,912.3
,8.3367,,,-0.187655758,912.4
,8.3283,,,-0.182961762,912.5
,8.2329,,,-0.178289696,912.6
,8.8337,,,-0.181042375,912.7
,9.0794,,,-0.183802653,912.8
,8.1254,,,-0.186570571,912.9
,7.1475,,,-0.189346172,913
,7.3567,,,-0.191402666,913.1
,8.9613,,,-0.19334206,913.2
,9.926,,,-0.195285223,913.3
,10.1837,,,-0.205303633,913.4
,10.7253,,,-0.215299397,913.5
,11.5131,,,-0.225396086,913.6
,11.7718,,,-0.203708639,913.7
,12.0184,,,-0.18248157,913.8
,12.9149,,,-0.161578196,913.9
,13.4599,,,-0.112385131,914
,13.5062,,,-0.065605757,914.1
,13.1438,,,-0.093322157,914.2
,12.3988,,,-0.13079229,914.3
,12.195,,,-0.169721275,914.4
,12.346,,,-0.17924629,914.5
,12.9864,,,-0.188742125,914.6
,13.6213,,,-0.206286434,914.7
,13.7286,,,-0.224144052,914.8
,13.2665,,,-0.232184296,914.9
,11.6492,,,-0.240035419,915
,10.891,,,-0.192008322,915.1
,10.6015,,,-0.146298258,915.2
,9.9082,,,-0.162636583,915.3
,8.8155,,,-0.17924629,915.4
,8.5553,,,-0.196258223,915.5
,8.8559,,,-0.213440776,915.6
,9.8414,,,-0.225145554,915.7
,10.7727,,,-0.236988958,915.8
,10.9997,,,-0.248846049,915.9
,11.295,,,-0.239145909,916
,12.1849,,,-0.229413164,916.1
,12.5045,,,-0.219774234,916.2
,12.2576,,,-0.21035073,916.3
,10.9522,,,-0.226398844,916.4
,9.5149,,,-0.242708707,916.5
,9.144,,,-0.259288998,916.6
,8.9716,,,-0.261494643,916.7
,8.5584,,,-0.263835346,916.8
,8.4698,,,-0.266051052,916.9
,8.729,,,-0.268140917,917
,10.8484,,,-0.229035877,917.1
,12.7416,,,-0.191523768,917.2
,12.8724,,,-0.155251285,917.3
,11.992,,,-0.120474153,917.4
,11.5693,,,-0.104805114,917.5
,12.0556,,,-0.089377811,917.6
,14.4505,,,-0.074292605,917.7
,15.3241,,,-0.047510983,917.8
,15.7566,,,-0.021530119,917.9
,16.9226,,,0.003892415,918
,17.1894,,,0.028684634,918.1
,17.3701,,,0.021565778,918.2
,17.5503,,,0.01439588,918.3
,17.4598,,,0.007273484,918.4
,16.4851,,,-0.009545413,918.5
,15.705,,,-0.026652031,918.6
,15.5233,,,-0.043951888,918.7
,14.8443,,,-0.06166266,918.8
,14.7152,,,-0.066139803,918.9
,14.8408,,,-0.070744405,919
,14.9325,,,-0.075262485,919.1
,13.4479,,,-0.079909383,919.2
,11.7813,,,-0.099157572,919.3
,12.2852,,,-0.11867093,919.4
,13.4249,,,-0.13868752,919.5
,12.8951,,,-0.14352401,919.6
,10.1637,,,-0.148268017,919.7
,9.7433,,,-0.112385131,919.8
,10.218,,,-0.07763727,919.9
,10.4421,,,-0.044265416,920
,11.401,,,-0.016129382,920.1
,12.1373,,,0.01133551,920.2
,13.4881,,,0.037777364,920.3
,13.9442,,,-0.00471108,920.4
,12.733,,,-0.049190244,920.5
,11.5103,,,-0.095520202,920.6
,9.7653,,,-0.122167634,920.7
,9.2282,,,-0.149428513,920.8
,8.6855,,,-0.150474113,920.9
,8.5915,,,-0.151404454,921
,8.1462,,,-0.152335661,921.1
